CountryName,CountryCode,IndicatorName,IndicatorCode,Year,Value
Caribbean small states,CSS,Rural population,SP.RUR.TOTL,1960,2866619
Caribbean small states,CSS,Rural population (% of total population),SP.RUR.TOTL.ZS,1960,68.4025101486
Caribbean small states,CSS,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,1960,65.6704475384
Caribbean small states,CSS,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,1960,57.8858819805
Caribbean small states,CSS,Urban population,SP.URB.TOTL,1960,1324191
Caribbean small states,CSS,Urban population (% of total),SP.URB.TOTL.IN.ZS,1960,31.5974898514
Central Europe and the Baltics,CEB,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,1960,46.7167516114
Central Europe and the Baltics,CEB,Age dependency ratio (% of working-age population),SP.POP.DPND,1960,57.511022756
Central Europe and the Baltics,CEB,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,1960,11.3385162737
Central Europe and the Baltics,CEB,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,1960,45.9698668444
Central Europe and the Baltics,CEB,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,1960,0.1003260041
Central Europe and the Baltics,CEB,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,1960,5000000
Central Europe and the Baltics,CEB,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1960,2139000000
Central Europe and the Baltics,CEB,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,1960,19.1174351291
Central Europe and the Baltics,CEB,CO2 emissions (kt),EN.ATM.CO2E.KT,1960,467450.028072629
Central Europe and the Baltics,CEB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1960,5.1142443351
Central Europe and the Baltics,CEB,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,1960,41.3375295043
Central Europe and the Baltics,CEB,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,1960,7.0120905995
Central Europe and the Baltics,CEB,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,1960,10.1604461408
Central Europe and the Baltics,CEB,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,1960,19.4282717021
Central Europe and the Baltics,CEB,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,1960,1.5735641227
Central Europe and the Baltics,CEB,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,1960,24.1227380016
Central Europe and the Baltics,CEB,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,1960,80.8344570658
Central Europe and the Baltics,CEB,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,1960,363097.534436759
Central Europe and the Baltics,CEB,CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,1960,13.5378966693
Central Europe and the Baltics,CEB,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1960,3.6874155174
Central Europe and the Baltics,CEB,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,1960,1.6048302822
Central Europe and the Baltics,CEB,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,1960,8.6321767162
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1960,9.5621883751
Central Europe and the Baltics,CEB,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,1960,10000000
Central Europe and the Baltics,CEB,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,1960,-19.6273506939
Central Europe and the Baltics,CEB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1960,2.4986177829
Central Europe and the Baltics,CEB,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,1960,98.2469031231
Central Europe and the Baltics,CEB,International migrant stock (% of population),SM.POP.TOTL.ZS,1960,4.9990988789
Central Europe and the Baltics,CEB,"International migrant stock, total",SM.POP.TOTL,1960,3294191
Central Europe and the Baltics,CEB,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,1960,70.3677297897
Central Europe and the Baltics,CEB,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,1960,65.4159918938
Central Europe and the Baltics,CEB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1960,67.8237620898
Central Europe and the Baltics,CEB,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,1960,934230000
Central Europe and the Baltics,CEB,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,1960,49.7714695525
Central Europe and the Baltics,CEB,Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,1960,4.3105016966
Central Europe and the Baltics,CEB,Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports),TX.VAL.MRCH.R3.ZS,1960,0.7813921625
Central Europe and the Baltics,CEB,Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports),TX.VAL.MRCH.R4.ZS,1960,3.8994680111
Central Europe and the Baltics,CEB,Merchandise exports to developing economies in South Asia (% of total merchandise exports),TX.VAL.MRCH.R5.ZS,1960,1.6848099504
Central Europe and the Baltics,CEB,Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports),TX.VAL.MRCH.R6.ZS,1960,0.8584609786
Central Europe and the Baltics,CEB,Merchandise exports to developing economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,1960,12.0409321045
Central Europe and the Baltics,CEB,Merchandise exports to economies in the Arab World (% of total merchandise exports),TX.VAL.MRCH.AL.ZS,1960,3.932650418
Central Europe and the Baltics,CEB,Merchandise exports to high-income economies (% of total merchandise exports),TX.VAL.MRCH.HI.ZS,1960,38.187598343
Central Europe and the Baltics,CEB,Merchandise imports by the reporting economy (current US$),TM.VAL.MRCH.WL.CD,1960,979230000
Central Europe and the Baltics,CEB,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",TM.VAL.MRCH.RS.ZS,1960,49.1243119594
Central Europe and the Baltics,CEB,Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,1960,3.0534195235
Central Europe and the Baltics,CEB,Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports),TM.VAL.MRCH.R3.ZS,1960,0.6086414836
Central Europe and the Baltics,CEB,Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports),TM.VAL.MRCH.R4.ZS,1960,1.9535757687
Central Europe and the Baltics,CEB,Merchandise imports from developing economies in South Asia (% of total merchandise imports),TM.VAL.MRCH.R5.ZS,1960,0.9395136995
Central Europe and the Baltics,CEB,Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,1960,0.404399375
Central Europe and the Baltics,CEB,Merchandise imports from developing economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,1960,7.7458819685
Central Europe and the Baltics,CEB,Merchandise imports from economies in the Arab World (% of total merchandise imports),TM.VAL.MRCH.AL.ZS,1960,2.245641984
Central Europe and the Baltics,CEB,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,1960,43.1298060721
Central Europe and the Baltics,CEB,Mobile cellular subscriptions,IT.CEL.SETS,1960,0
Central Europe and the Baltics,CEB,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,1960,0
Central Europe and the Baltics,CEB,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1960,124.7497273071
Central Europe and the Baltics,CEB,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,1960,201.0488731282
Central Europe and the Baltics,CEB,"Net bilateral aid flows from DAC donors, Total (current US$)",DC.DAC.TOTL.CD,1960,0
Central Europe and the Baltics,CEB,Net official development assistance and official aid received (constant 2012 US$),DT.ODA.ALLD.KD,1960,0
Central Europe and the Baltics,CEB,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,1960,0
Central Europe and the Baltics,CEB,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,1960,7.2078268413
Central Europe and the Baltics,CEB,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,1960,18.524291599
Central Europe and the Baltics,CEB,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,1960,29.2227706355
Central Europe and the Baltics,CEB,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,1960,63.5694025232
Central Europe and the Baltics,CEB,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,1960,51.5901514698
Central Europe and the Baltics,CEB,"Population, total",SP.POP.TOTL,1960,91401583
Central Europe and the Baltics,CEB,Rural population,SP.RUR.TOTL,1960,50720637
Central Europe and the Baltics,CEB,Rural population (% of total population),SP.RUR.TOTL.ZS,1960,55.492078861
Central Europe and the Baltics,CEB,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,1960,76.2511854118
Central Europe and the Baltics,CEB,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,1960,64.9955193207
Central Europe and the Baltics,CEB,Urban population,SP.URB.TOTL,1960,40680946
Central Europe and the Baltics,CEB,Urban population (% of total),SP.URB.TOTL.IN.ZS,1960,44.507921139
East Asia & Pacific (all income levels),EAS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,1960,66.0159744792
East Asia & Pacific (all income levels),EAS,Age dependency ratio (% of working-age population),SP.POP.DPND,1960,76.4339236809
East Asia & Pacific (all income levels),EAS,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,1960,6.8282423842
East Asia & Pacific (all income levels),EAS,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,1960,69.2303255876
East Asia & Pacific (all income levels),EAS,"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,1960,124165479048.94
East Asia & Pacific (all income levels),EAS,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,1960,5.3330546951
East Asia & Pacific (all income levels),EAS,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,1960,286000000
East Asia & Pacific (all income levels),EAS,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1960,5344000000
East Asia & Pacific (all income levels),EAS,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,1960,26.3623503813
East Asia & Pacific (all income levels),EAS,CO2 emissions (kg per 2005 US$ of GDP),EN.ATM.CO2E.KD.GD,1960,1.1832695954
East Asia & Pacific (all income levels),EAS,CO2 emissions (kt),EN.ATM.CO2E.KT,1960,1211359.01817297
East Asia & Pacific (all income levels),EAS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1960,1.162002504
East Asia & Pacific (all income levels),EAS,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,1960,31.8077218103
East Asia & Pacific (all income levels),EAS,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,1960,0.7284502699
East Asia & Pacific (all income levels),EAS,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,1960,14.7373939861
East Asia & Pacific (all income levels),EAS,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1960,178599.635075965
East Asia & Pacific (all income levels),EAS,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,1960,40.7909315606
East Asia & Pacific (all income levels),EAS,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,1960,3.1250887809
East Asia & Pacific (all income levels),EAS,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,1960,6.7018949402
East Asia & Pacific (all income levels),EAS,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,1960,82.7148804934
East Asia & Pacific (all income levels),EAS,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,1960,1005863.44937492
East Asia & Pacific (all income levels),EAS,CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,1960,17.5772038978
East Asia & Pacific (all income levels),EAS,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1960,2.8587745268
East Asia & Pacific (all income levels),EAS,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,1960,3.5188882295
East Asia & Pacific (all income levels),EAS,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,1960,20.9828812008
East Asia & Pacific (all income levels),EAS,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1960,11.5600269581
East Asia & Pacific (all income levels),EAS,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,1960,710000000
East Asia & Pacific (all income levels),EAS,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,1960,39.249156593
East Asia & Pacific (all income levels),EAS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1960,13.0338383911
East Asia & Pacific (all income levels),EAS,Exports of goods and services (current US$),NE.EXP.GNFS.CD,1960,16116355238.4862
East Asia & Pacific (all income levels),EAS,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,1960,-0.7398988618
East Asia & Pacific (all income levels),EAS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1960,5.3967942321
East Asia & Pacific (all income levels),EAS,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,1960,91.1480562157
East Asia & Pacific (all income levels),EAS,GDP at market prices (constant 2005 US$),NY.GDP.MKTP.KD,1960,1023738819059.57
East Asia & Pacific (all income levels),EAS,GDP at market prices (current US$),NY.GDP.MKTP.CD,1960,153050126353.118
East Asia & Pacific (all income levels),EAS,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,1960,982.0268420259
East Asia & Pacific (all income levels),EAS,GDP per capita (current US$),NY.GDP.PCAP.CD,1960,146.8141379969
East Asia & Pacific (all income levels),EAS,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,1960,12.0013979602
East Asia & Pacific (all income levels),EAS,General government final consumption expenditure (constant 2005 US$),NE.CON.GOVT.KD,1960,204841066576.537
East Asia & Pacific (all income levels),EAS,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,1960,17976456411.8651
East Asia & Pacific (all income levels),EAS,GNI (constant 2005 US$),NY.GNP.MKTP.KD,1960,992655276808.298
East Asia & Pacific (all income levels),EAS,GNI (current US$),NY.GNP.MKTP.CD,1960,148699346486.907
East Asia & Pacific (all income levels),EAS,GNI per capita (constant 2005 US$),NY.GNP.PCAP.KD,1960,952.2097907745
East Asia & Pacific (all income levels),EAS,Gross domestic income (constant 2005 US$),NY.GDY.TOTL.KD,1960,1059535762396.32
East Asia & Pacific (all income levels),EAS,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,1960,27.7659818395
East Asia & Pacific (all income levels),EAS,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,1960,43194826694.5572
East Asia & Pacific (all income levels),EAS,Gross national expenditure (constant 2005 US$),NE.DAB.TOTL.KD,1960,1007580382078.77
East Asia & Pacific (all income levels),EAS,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1960,151536424685.454
East Asia & Pacific (all income levels),EAS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1960,13.7737372529
East Asia & Pacific (all income levels),EAS,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1960,17209204583.9612
East Asia & Pacific (all income levels),EAS,International migrant stock (% of population),SM.POP.TOTL.ZS,1960,0.8538202878
East Asia & Pacific (all income levels),EAS,"International migrant stock, total",SM.POP.TOTL,1960,8810259
East Asia & Pacific (all income levels),EAS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,1960,50.112757334
East Asia & Pacific (all income levels),EAS,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,1960,46.2469880654
East Asia & Pacific (all income levels),EAS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1960,48.2983166483
East Asia & Pacific (all income levels),EAS,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,1960,15317114131.5351
East Asia & Pacific (all income levels),EAS,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,1960,9709830000
East Asia & Pacific (all income levels),EAS,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,1960,6.9137152762
East Asia & Pacific (all income levels),EAS,Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,1960,9.5377570977
East Asia & Pacific (all income levels),EAS,Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports),TX.VAL.MRCH.R3.ZS,1960,2.3501956265
East Asia & Pacific (all income levels),EAS,Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports),TX.VAL.MRCH.R4.ZS,1960,1.7355607668
East Asia & Pacific (all income levels),EAS,Merchandise exports to developing economies in South Asia (% of total merchandise exports),TX.VAL.MRCH.R5.ZS,1960,4.2029572093
East Asia & Pacific (all income levels),EAS,Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports),TX.VAL.MRCH.R6.ZS,1960,3.1811061574
East Asia & Pacific (all income levels),EAS,Merchandise exports to developing economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,1960,19.8180606664
East Asia & Pacific (all income levels),EAS,Merchandise exports to developing economies within region (% of total merchandise exports),TX.VAL.MRCH.WR.ZS,1960,1.3275206672
East Asia & Pacific (all income levels),EAS,Merchandise exports to economies in the Arab World (% of total merchandise exports),TX.VAL.MRCH.AL.ZS,1960,1.9253684153
East Asia & Pacific (all income levels),EAS,Merchandise exports to high-income economies (% of total merchandise exports),TX.VAL.MRCH.HI.ZS,1960,71.9407033903
East Asia & Pacific (all income levels),EAS,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,1960,17205416748.6775
East Asia & Pacific (all income levels),EAS,Merchandise imports by the reporting economy (current US$),TM.VAL.MRCH.WL.CD,1960,11865890000
East Asia & Pacific (all income levels),EAS,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",TM.VAL.MRCH.RS.ZS,1960,5.8262802032
East Asia & Pacific (all income levels),EAS,Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,1960,7.462819898
East Asia & Pacific (all income levels),EAS,Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports),TM.VAL.MRCH.R3.ZS,1960,2.3050104122
East Asia & Pacific (all income levels),EAS,Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports),TM.VAL.MRCH.R4.ZS,1960,1.698397676
East Asia & Pacific (all income levels),EAS,Merchandise imports from developing economies in South Asia (% of total merchandise imports),TM.VAL.MRCH.R5.ZS,1960,3.1539985623
East Asia & Pacific (all income levels),EAS,Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,1960,1.5468709048
East Asia & Pacific (all income levels),EAS,Merchandise imports from developing economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,1960,15.4145201076
East Asia & Pacific (all income levels),EAS,Merchandise imports from developing economies within region (% of total merchandise imports),TM.VAL.MRCH.WR.ZS,1960,0.3455282326
East Asia & Pacific (all income levels),EAS,Merchandise imports from economies in the Arab World (% of total merchandise imports),TM.VAL.MRCH.AL.ZS,1960,4.9579930372
East Asia & Pacific (all income levels),EAS,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,1960,78.4136714566
East Asia & Pacific (all income levels),EAS,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,1960,20.2012723189
East Asia & Pacific (all income levels),EAS,Mobile cellular subscriptions,IT.CEL.SETS,1960,0
East Asia & Pacific (all income levels),EAS,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,1960,0
East Asia & Pacific (all income levels),EAS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1960,326.3663291722
East Asia & Pacific (all income levels),EAS,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,1960,446.8384213294
East Asia & Pacific (all income levels),EAS,"Net bilateral aid flows from DAC donors, Austria (current US$)",DC.DAC.AUTL.CD,1960,0
East Asia & Pacific (all income levels),EAS,"Net bilateral aid flows from DAC donors, Belgium (current US$)",DC.DAC.BELL.CD,1960,0
East Asia & Pacific (all income levels),EAS,"Net bilateral aid flows from DAC donors, Canada (current US$)",DC.DAC.CANL.CD,1960,2870000
East Asia & Pacific (all income levels),EAS,"Net bilateral aid flows from DAC donors, Denmark (current US$)",DC.DAC.DNKL.CD,1960,520000
East Asia & Pacific (all income levels),EAS,"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",DC.DAC.CECL.CD,1960,160000
East Asia & Pacific (all income levels),EAS,"Net bilateral aid flows from DAC donors, France (current US$)",DC.DAC.FRAL.CD,1960,21700000
East Asia & Pacific (all income levels),EAS,"Net bilateral aid flows from DAC donors, Germany (current US$)",DC.DAC.DEUL.CD,1960,70000
East Asia & Pacific (all income levels),EAS,"Net bilateral aid flows from DAC donors, Italy (current US$)",DC.DAC.ITAL.CD,1960,-70000
East Asia & Pacific (all income levels),EAS,"Net bilateral aid flows from DAC donors, Japan (current US$)",DC.DAC.JPNL.CD,1960,65570000
East Asia & Pacific (all income levels),EAS,"Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)",DC.DAC.KORL.CD,1960,0
East Asia & Pacific (all income levels),EAS,"Net bilateral aid flows from DAC donors, Netherlands (current US$)",DC.DAC.NLDL.CD,1960,21900000
East Asia & Pacific (all income levels),EAS,"Net bilateral aid flows from DAC donors, Norway (current US$)",DC.DAC.NORL.CD,1960,470000
East Asia & Pacific (all income levels),EAS,"Net bilateral aid flows from DAC donors, Portugal (current US$)",DC.DAC.PRTL.CD,1960,780000
East Asia & Pacific (all income levels),EAS,"Net bilateral aid flows from DAC donors, Sweden (current US$)",DC.DAC.SWEL.CD,1960,450000
East Asia & Pacific (all income levels),EAS,"Net bilateral aid flows from DAC donors, Switzerland (current US$)",DC.DAC.CHEL.CD,1960,0
East Asia & Pacific (all income levels),EAS,"Net bilateral aid flows from DAC donors, Total (current US$)",DC.DAC.TOTL.CD,1960,888930000
East Asia & Pacific (all income levels),EAS,"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",DC.DAC.GBRL.CD,1960,15510000
East Asia & Pacific (all income levels),EAS,"Net bilateral aid flows from DAC donors, United States (current US$)",DC.DAC.USAL.CD,1960,759000000
East Asia & Pacific (all income levels),EAS,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,1960,0.5974605948
East Asia & Pacific (all income levels),EAS,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,1960,0.8522215537
East Asia & Pacific (all income levels),EAS,Net official development assistance and official aid received (constant 2012 US$),DT.ODA.ALLD.KD,1960,6376830000
East Asia & Pacific (all income levels),EAS,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,1960,888420000
East Asia & Pacific (all income levels),EAS,Net official development assistance received (constant 2012 US$),DT.ODA.ODAT.KD,1960,6376830000
East Asia & Pacific (all income levels),EAS,Net official development assistance received (current US$),DT.ODA.ODAT.CD,1960,888420000
East Asia & Pacific (all income levels),EAS,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,1960,3.8783926602
East Asia & Pacific (all income levels),EAS,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,1960,19.2715512463
East Asia & Pacific (all income levels),EAS,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,1960,39.3223268264
East Asia & Pacific (all income levels),EAS,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,1960,56.7992805135
East Asia & Pacific (all income levels),EAS,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,1960,49.2005000552
East Asia & Pacific (all income levels),EAS,"Population, total",SP.POP.TOTL,1960,1042475394
East Asia & Pacific (all income levels),EAS,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,1960,91840014.7054232
East Asia & Pacific (all income levels),EAS,Rural population,SP.RUR.TOTL,1960,799992005
East Asia & Pacific (all income levels),EAS,Rural population (% of total population),SP.RUR.TOTL.ZS,1960,77.5288677957
East Asia & Pacific (all income levels),EAS,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,1960,43.736857895
East Asia & Pacific (all income levels),EAS,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,1960,34.0228766068
East Asia & Pacific (all income levels),EAS,Trade (% of GDP),NE.TRD.GNFS.ZS,1960,26.807575644
East Asia & Pacific (all income levels),EAS,Urban population,SP.URB.TOTL,1960,231871389
East Asia & Pacific (all income levels),EAS,Urban population (% of total),SP.URB.TOTL.IN.ZS,1960,22.4711322043
East Asia & Pacific (developing only),EAP,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,1960,75.0436305499
East Asia & Pacific (developing only),EAP,Age dependency ratio (% of working-age population),SP.POP.DPND,1960,78.574185272
East Asia & Pacific (developing only),EAP,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,1960,6.4808084617
East Asia & Pacific (developing only),EAP,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,1960,71.9762346003
East Asia & Pacific (developing only),EAP,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1960,27.8278186093
East Asia & Pacific (developing only),EAP,"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,1960,63737589770.2032
East Asia & Pacific (developing only),EAP,"Agriculture, value added (current US$)",NV.AGR.TOTL.CD,1960,20892550441.8781
East Asia & Pacific (developing only),EAP,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,1960,285000000
East Asia & Pacific (developing only),EAP,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1960,3535000000
East Asia & Pacific (developing only),EAP,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,1960,26.635950238
East Asia & Pacific (developing only),EAP,CO2 emissions (kg per 2005 US$ of GDP),EN.ATM.CO2E.KD.GD,1960,5.6508019795
